text,label,in_manual
Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery,spam,True
Finish already... Yar they keep saying i mushy... I so embarrassed ok...,ham,True
ok....take care.umma to you too...,ham,True
	FREE entry into our £250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C www.textcomp.com cust care 08712405020.,smishing,True
Howz that persons story..hope u find out..,ham,True
Yes princess! I want to make you happy...,ham,True
"Awesome, think we can get an 8th at usf some time tonight?",ham,True
I don't think he has spatula hands!,ham,True
The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.,ham,True
Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,spam,True
I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,spam,True
I'm stuck in da middle of da row on da right hand side of da lt...,ham,True
Pansy! You've been living in a jungle for two years! Its my driving you should be more worried about!,ham,True
Where do you need to go to get it?,ham,True
"Sure, whenever you show ",ham,True
"Hello. Sort of out in town already. That . So dont rush home, I am eating nachos. Will let you know eta.",ham,True
What time do u get out?,ham,True
"K give me a sec, breaking a  &lt;#&gt;  at cstore",ham,True
Take something for pain. If it moves however to any side in the next 6hrs see a doctor.,ham,True
HI BABE U R MOST LIKELY TO BE IN BED BUT IM SO SORRY ABOUT TONIGHT! I REALLY WANNA SEE U TOMORROW SO CALL ME AT 9. LOVE ME XXX,ham,True
Waiting for your call.,ham,True
Infact happy new year. How are you where are you when are we seeing,ham,True
I'm gonna be home soon and i don't want to talk to u anymore tonight.. I've cried enough today.,ham,True
"Em, its olowoyey@ usc.edu have a great time in argentina. Not sad about secretary, everything is a blessing",ham,True
Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call 08718738034,spam,True
Carlos says he'll be at mu in  &lt;#&gt;  minutes,ham,True
Aiyar sorry lor forgot 2 tell u...,ham,True
"Good morning, im suffering from fever and dysentry ..will not be able to come to office today.",ham,True
Imagine Life WITHOUT ME... see.. How fast u are searching me?Don't worry.. l'm always there To disturb U.. Goodnoon..:),ham,True
Umma. Did she say anything,ham,True
Ya very nice. . .be ready on thursday,ham,True
Geeeee ... I love you so much I can barely stand it,ham,True
"I get out of class in bsn in like  &lt;#&gt;  minutes, you know where advising is?",ham,True
"Watching cartoon, listening music ; at evening had to go temple.. What about u?",ham,True
I am waiting machan. Call me once you free.,ham,True
I'm in school now n i'll be in da lab doing some stuff give me a call when ü r done.,ham,True
I cant pick the phone right now. I will call u later,ham,True
I'm putting it on now. It should be ready for  &lt;TIME&gt;,ham,True
Ur balance is now £500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!,spam,True
"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied ""Boost is d secret of my energy"" n instantly d girl shouted ""our energy"" n Thy lived happily 2gthr drinking boost evrydy.",ham,True
Yeah we do totes. When u wanna?,ham,True
Lol! U drunkard! Just doing my hair at d moment. Yeah still up 4 tonight. Wats the plan?,ham,True
78%  in mca. But not conform.,ham,True
"Ta-Daaaaa! I am home babe, are you still up ?",ham,True
Oh ok i didnt know what you meant. Yep i am baby jontin,ham,True
"Ok., is any problem to u frm him? Wats matter?",ham,True
Shall i get my pouch?,ham,True
Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382,spam,True
Ok then u tell me wat time u coming later lor.,ham,True
"Edison has rightly said, ""A fool can ask more questions than a wise man can answer"" ",ham,True
Total video converter free download type this in google search:),ham,True
I plane to give on this month end.,ham,True
2 and half years i missed your friendship:-),ham,True
"I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k? Ileave this topic for now.",ham,True
Jay is snickering and tells me that x is totally spoiling up the chords as we speak,ham,True
Watching tv lor...,ham,True
I think u have the wrong number.,ham,True
Will do. Was exhausted on train this morning. Too much wine and pie. You sleep well too,ham,True
jay says he'll put in  &lt;#&gt;,ham,True
Now am free call me pa.,ham,True
No rushing. I'm not working. I'm in school so if we rush we go hungry.,ham,True
I am in hospital dear. . I will call u back later,ham,True
"Sorry chikku, my cell got some problem thts y i was nt able to reply u or msg u..",ham,True
Match started.india  &lt;#&gt;  for 2,ham,True
Congrats ! Treat pending.i am not on mail for 2 days.will mail once thru.Respect mother at home.check mails.,ham,True
FreeMsg Hi baby wow just got a new cam moby. Wanna C  pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv,spam,True
Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...,ham,True
Crucify is c not s. You should have told me earlier.,ham,True
Think I could stop by in like an hour or so? My roommate's looking to stock up for a trip,ham,True
I dont know what to do to come out of this so only am ask questions like this dont mistake me.,ham,True
Prepare to be pleasured :),ham,True
"To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola",ham,True
either way works for me. I am  &lt;#&gt;  years old. Hope that doesnt bother you.,ham,True
Nope... Think i will go for it on monday... Sorry i replied so late,ham,True
What's nannys address?,ham,True
Today am going to college so am not able to atten the class.,ham,True
"England v Macedonia - dont miss the goals/team news. Txt ur national team to 87077 eg ENGLAND to 87077 Try:WALES, SCOTLAND 4txt/ú1.20 POBOXox36504W45WQ 16+",spam,True
	You have an important customer service announcement. Calnumber 0800 542 0826 now!,smishing,True
We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed,smishing,True
Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.,ham,True
Hey what's up charles sorry about the late reply.,ham,True
"Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)",ham,True
I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy,ham,True
"Oh... I was thkin of goin yogasana at 10 den no nd to go at 3 den can rush to parco 4 nb... Okie lor, u call me when ready...",ham,True
Good words.... But words may leave u in dismay many times.,ham,True
Good. No swimsuit allowed :),ham,True
Oh... Lk tt den we take e one tt ends at cine lor... Dun wan yogasana oso can...,ham,True
"One call can change your life.Weight loss & gain 5 to 25 kg no side effect, 100% ayurvedic product with money back guarantee.CALL-9871993238,9871965149",spam,True
subscribe to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,spam,True
Can. Dunno wat to get 4 her...,ham,True
"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOOD NIGHT",ham,True
"Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply.",smishing,True
So how are you really. What are you up to. How's the masters. And so on.,ham,True
"	Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs app",smishing,True
oh ya... Got hip hop open. Haha i was thinking can go for jazz then zoom to cine... Actually tonight i'm free leh... And there's a kb lesson tonight,ham,True
I know she called me,ham,True
"Don't worry, * is easy once have ingredients!",ham,True
Da my birthdate in certificate is in april but real date is today. But dont publish it. I shall give you a special treat if you keep the secret. Any way thanks for the wishes,ham,True
"No my blankets are sufficient, thx",ham,True
"Can you tell Shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. She should ask someone to check Sagamu for the same thing and lautech. Its vital she completes her medical education in Nigeria. Its less expensive much less expensive. Unless she will be getting citizen rates in new zealand.",ham,True
"No, I decided that only people who care about stuff vote and caring about stuff is for losers",ham,True
we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery,smishing,True
Hey you told your name to gautham ah?,ham,True
I had askd u a question some hours before. Reply to that,ham,True
"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people�",ham,True
"Damn, can you make it tonight or do you want to just wait til tomorrow",ham,True
"Free Msg: get Gnarls Barkleys ""Crazy"" ringtone TOTALLY FREE just reply GO to this message right now!",spam,True
It's urgent please Contact me for an UNCLAIMED BEQUEST PAYMENT as the Assigned BENEFICIARY VIA EMAIL infogfreeman@gmail.com Regards Gordon,smishing,True
"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",smishing,True
:-( sad puppy noise,ham,True
"Si.como no?!listened2the plaid album-quite gd&the new air1 which is hilarious-also boughtbraindancea comp.ofstuff on aphexs ;abel,u hav2hear it!c u sn xxxx",ham,True
"Had the money issue weigh me down but thanks to you, I can breathe easier now. I.ll make sure you dont regret it. Thanks.",ham,True
Rofl betta invest in some  anti aging products,ham,True
18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily.,spam,True
Yes baby! We can study all the positions of the kama sutra ;),ham,True
Me too watching surya movie only. . .after 6 pm vijay movie POKKIRI,ham,True
"If e timing can, then i go w u lor...",ham,True
Senthil group company Apnt 5pm.,ham,True
	Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.,smishing,True
"Sorry sir, i will call you tomorrow.  senthil.hsbc",ham,True
Okie�wonderful!!,ham,True
"ATM BLOCK:Dear customer, Due to our system upgrade your ATM card has just been De-Activated. To Activate call customer care for help 6200992462 now.",smishing,True
"Spoke with uncle john today. He strongly feels that you need to sacrifice to keep me here. He's going to call you. When he does, i beg you to just listen. Dont make any promises or make it clear things are not easy. And i need you to please let us work things out. As long as i keep expecting help, my creativity will be stifled so pls just keep him happy, no promises on your part.",ham,True
Actually getting ready to leave the house.,ham,True
Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.,ham,True
I'm at home. Please call when u wll be free�,ham,True
"Pity, * was in mood for that. So...any other suggestions?",ham,True
No got new job at bar in airport on satsgettin 4.47per hour but means no lie in! keep in touch,ham,True
Ok give me 5 minutes I think I see her. BTW you're my alibi. You were cutting my hair the whole time.,ham,True
At the funeral home with Audrey and dad,ham,True
Thanks for understanding. I've been trying to tell sura that.,ham,True
